name,main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_percent
The Root & Craft Kids Birthday Photoshoot Dress Outfit Red and White (9-12 Months),kids' fashion,Kids' Clothing,3.921651871864145,0,599.0,1599.0,62.539086929330836
Missby® Kid's Cotton Classic Packable Beach Sun Hat (4-10 Years),kids' fashion,Kids' Clothing,3.921651871864145,0,249.0,599.0,58.43071786310517
Lenzkart Reading Glasses For Men And Women anti Glare Reading glasses 1.00 1.25 1.50 1.75 2.00 2.25 2.50 2.75 3.00 Uv Prot...,kids' fashion,Kids' Clothing,3.921651871864145,0,549.0,999.0,45.04504504504504
Wish Karo Baby Girls Cotton Dress Casual Frocks for Girls-(ctn383),kids' fashion,Kids' Clothing,4.1,36,399.0,1999.0,80.040020010005
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
"Little Peaches Cotton Hosiery Baby Caps, Caps for Newborn, Caps/Hats/Topi for New Born, Feather Soft, Unisex (Pack of 4)",kids' fashion,Kids' Clothing,4.0,5,445.0,699.0,36.33762517882689
"KASGO Sports Kids T-Shirt (Crew Neck, Yellow)",kids' fashion,Kids' Clothing,4.4,2,299.0,699.0,57.224606580829764
baby wish Family Birthday Baby Bodysuits Newborn Romper Half Sleeve Envelope Neck Cute Outfit SISTERS,kids' fashion,Kids' Clothing,3.921651871864145,0,449.0,999.0,55.05505505505506
Frozen Girl's Regular Fit T-Shirt,kids' fashion,Kids' Clothing,3.8,294,323.0,899.0,64.07119021134594
"Philips LED 12957 6000K Reading Light (12V, 1W)",kids' fashion,Kids' Clothing,4.4,231,699.0,875.0,20.114285714285714
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
EIO Unisex Kids Cotton Pajama Pants Pack of 6,kids' fashion,Kids' Clothing,3.6,14,599.0,1499.0,60.04002668445631
Wish Karo Baby Girls Frocks Dress for Girls-(fe2658),kids' fashion,Kids' Clothing,3.9,41,449.0,1498.0,70.02670226969292
little PANDA Girl's A-Line Knee Length Dress,kids' fashion,Kids' Clothing,4.2,513,449.0,999.0,55.05505505505506
Girls Cotton Lycra Leggings Black,kids' fashion,Kids' Clothing,3.921651871864145,0,249.0,499.0,50.1002004008016
Wish Karo Baby Girls Top and Skirt For Girls-(csl295),kids' fashion,Kids' Clothing,3.5,3,449.0,1499.0,70.04669779853235
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
Nino Bambino 100% Organic Cotton Star Print Crown Hat For Baby Infant Boy/Sun Hat For Baby Boy (Hat for 12-24Month Baby Boy),kids' fashion,Kids' Clothing,3.921651871864145,0,519.6,1299.0,60.0
Maurya girls wear Kids Western Top Denim Jeans and Jacket for Girls…,kids' fashion,Kids' Clothing,3.9,22,699.0,1299.0,46.18937644341801
SOUTH SAILOR Boys Cotton Briefs (Pack of 12),kids' fashion,Kids' Clothing,4.1,10,284.0,799.0,64.4555694618273
KIDSKA® Soft Cotton Caps Gift Set for Newborn Baby,kids' fashion,Kids' Clothing,3.9,277,359.0,370.0,2.9729729729729732
Nautinati Girls Floral Cotton Multi Girls Top,kids' fashion,Kids' Clothing,3.921651871864145,0,799.0,1699.0,52.97233666862861
Max Boys T-Shirt,kids' fashion,Kids' Clothing,4.0,1,249.0,249.0,0.0
RG Collection Baby Girls Midi/Knee Length Festive/Wedding Dress,kids' fashion,Kids' Clothing,3.9,35,300.0,999.0,69.96996996996997
VT VIRTUE TRADERS Adult Woollen Leg Warmers Women Winter Warm Fur Long Leg Warmers Over Knee High Footless Socks- Unisex,kids' fashion,Kids' Clothing,3.9,807,284.0,999.0,71.57157157157157
COMRATE Kids Net with Satin Long Gown for Girl's,kids' fashion,Kids' Clothing,4.0,7,899.0,2599.0,65.4097729896114
Disney Mickey Kids Caps for 3-10 Y,kids' fashion,Kids' Clothing,3.921651871864145,0,374.0,499.0,25.0501002004008
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
Arshia Fashions Girls Fastive Skirt and Top Set for Kids,kids' fashion,Kids' Clothing,3.8,133,649.0,2399.0,72.94706127553147
CHECKERSBAY Boys Cotton Printed Shorts(BS-PR-00) (Green Navy Striped,kids' fashion,Kids' Clothing,4.2,34,298.0,696.0,57.18390804597702
SYGA Baby Girl Headband Nylon Flower Baby Soft Wide Chiffon Flower Bow Stretchy Hairband Hair Accessories for Kids Newborn...,kids' fashion,Kids' Clothing,4.2,18,199.0,599.0,66.7779632721202
Superminis Newborn Baby Cotton Mittens Set with Cap and Booties for Newborn Girls and Boys,kids' fashion,Kids' Clothing,3.9,29,198.0,575.0,65.56521739130434
Li'l Tomatoes Boys Drawstring Regular Fit Printed Round Neck Cotton Night Suit Sets Dblue,kids' fashion,Kids' Clothing,3.921651871864145,0,719.0,2449.0,70.64107799101674
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
SYGA Cotton Beanie Cap Newborn Toddlers Turban Cap (Type-H),kids' fashion,Kids' Clothing,3.921651871864145,0,199.0,399.0,50.125313283208015
"Zero Half Sleeves T-Shirt & Shorts, 100% Cotton Baby Clothes, Tshirt and half pant set, All day clothes",kids' fashion,Kids' Clothing,4.4,38,290.0,290.0,0.0
Optify® Kids Blueray Block UV Protected Bluecut Computer Glasses for 4-12 Years Black Blue,kids' fashion,Kids' Clothing,3.9,94,399.0,999.0,60.06006006006006
ADDYVERO Girls Above Knee Party Dress,kids' fashion,Kids' Clothing,3.7,20,399.0,1299.0,69.28406466512702
Mothercare Girls Envelope Neck Printed Tee - Pack of 2,kids' fashion,Kids' Clothing,4.2,57,299.0,999.0,70.07007007007007
TAGAS Baby-Girls Dress,kids' fashion,Kids' Clothing,5.0,6,449.0,1499.0,70.04669779853235
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
BOXO Printed Swimming Costume Swimsuit/Swimwear for Girls (2 to 3 Years),kids' fashion,Kids' Clothing,3.0,1,349.0,549.0,36.42987249544626
Adore Stuff Baby Boy Girl Pajama with Bottom Ribs Rabbit Print Payjama Joggers Toddlers Lowers (Pack of 6),kids' fashion,Kids' Clothing,3.921651871864145,0,699.0,1599.0,56.28517823639775
"Nivia Training_3 Shorts for Men | Shorts for Gym | Sports Shorts | Running Shorts (Black,L)",kids' fashion,Kids' Clothing,3.8,82,487.0,625.0,22.08
A.T.U.N. (ALL THINGS UBER NICE) Girl Dress,kids' fashion,Kids' Clothing,3.6,39,251.0,1199.0,79.06588824020017
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
GIFT JAIPUR Little Pichkari Printed Holi Tshirt for Kids Baby boy Girl Infant Unisex Half Sleev Round Neck Tshirts,kids' fashion,Kids' Clothing,3.921651871864145,0,349.0,500.0,30.2
STOP Boy's Plain Regular fit T-Shirt (A20710BCTEE21002_Green_Size_04,kids' fashion,Kids' Clothing,4.0,7,123.84,399.0,68.96240601503759
Boomers Girls Cotton Sleeveless Fancy Pink & White Top and Short Set for Ages 1-6 Years,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,1199.0,58.381984987489574
U.S. POLO ASSN. Boys Shorts,kids' fashion,Kids' Clothing,2.2,3,1499.0,1499.0,0.0
R Cube A-Line Midi Sleeveless Flower Frock,kids' fashion,Kids' Clothing,3.9,472,389.0,999.0,61.06106106106106
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
Peter Jones Hexagon Unisex Medium Blue Light Blocking Computer Glasses (2051),kids' fashion,Kids' Clothing,3.921651871864145,0,597.0,2199.0,72.8512960436562
"Kuchipoo Full Sleeves Boys T-Shirts - Pack of 5, Multi-Colored (Tshrt-344, 7-8 Years)",kids' fashion,Kids' Clothing,3.5,6,703.0,1899.0,62.98051606108478
Mothercare Girls Printed Multicolor Clothing Set(1 Tshirt And 1 Pinafore Dress) Pack of 2,kids' fashion,Kids' Clothing,3.921651871864145,0,749.0,1499.0,50.03335557038026
Nutshell Baby Clothing Set for Boys & Girls | 100% cotton | Unisex baby dress | Casual | Wear Regularly | Night suit | Ful...,kids' fashion,Kids' Clothing,4.3,2,399.0,1499.0,73.3822548365577
Cherokee Boy's Relaxed Fit Jeans,kids' fashion,Kids' Clothing,4.1,378,429.0,849.0,49.46996466431096
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
"Lil Tomatoes Girls Disney Cotton Top, Peach, 3-4 Years",kids' fashion,Kids' Clothing,3.921651871864145,0,359.0,1099.0,67.33393994540491
"Tendercare Baby boy & Baby Girl Denim Dungaree Set with Tshirt || Baby boy Dresses for 0-6 Months (Yellow -Blue, 3-6 Months)",kids' fashion,Kids' Clothing,4.1,47,349.0,799.0,56.32040050062578
"YOUSTYLO - YOU ARE PRIORITY Men's Women's Slouchy Blended Cotton Summer Beanie Skull Grey Cap (Free Size, Small Text Print)",kids' fashion,Kids' Clothing,4.0,39,378.0,999.0,62.16216216216216
New Lemon Printed beby Summer Frock,kids' fashion,Kids' Clothing,3.921651871864145,0,259.0,599.0,56.761268781302164
Max Boys Solid Woven Trousers,kids' fashion,Kids' Clothing,5.0,1,335.0,649.0,48.38212634822804
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
Amba Collection Boutique Girl's New Traditional Ethnic Wear Reshim Cotton Irkal Sleeves Freel Frock,kids' fashion,Kids' Clothing,5.0,1,649.0,1499.0,56.70446964643096
Dunamis Presents Kids Trackpants Combo of NYC Trackpants and Camouflage Trackpants | Pack of 2 |,kids' fashion,Kids' Clothing,4.1,8,749.0,1899.0,60.55818852027382
Jockey Boy's AB17_Pack of 1,kids' fashion,Kids' Clothing,4.7,4,668.0,799.0,16.39549436795995
Toonyport Girls' Midi Frock,kids' fashion,Kids' Clothing,4.1,1398,289.0,679.0,57.437407952871865
ORIEX THE ORIGINAL FASHION Girls Tie Front solid short jumpsuit-27,kids' fashion,Kids' Clothing,5.0,1,599.0,1599.0,62.539086929330836
"LuvLap Boys Sleeveless T-Shirt & Shorts Set, For Baby, Infants & Toddlers, Multicolour, 100% Cotton, Pack Of 2 (6 to 12 mo...",kids' fashion,Kids' Clothing,4.5,2,399.0,490.0,18.571428571428573
Hopscotch Baby Girls Cotton First Birthday Bodysuit and Skirt Set in White Color,kids' fashion,Kids' Clothing,3.5,15,999.0,999.0,0.0
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
Hopscotch Girls Polyester Applique Bow Party Dress in Blue Color,kids' fashion,Kids' Clothing,4.0,1,1681.0,2109.0,20.29397818871503
HELLCAT Boys Regular Fit Blended Cotton Polo Tshirt - Dark Maroon,kids' fashion,Kids' Clothing,3.7,65,399.0,999.0,60.06006006006006
Being Human Casual Regular Fit T-Shirts,kids' fashion,Kids' Clothing,4.5,2,360.0,1199.0,69.97497914929107
Hunoor Baby Girls' Midi Dress,kids' fashion,Kids' Clothing,3.6,199,389.0,999.0,61.06106106106106
Doll FashionBeautiful Patiala Set Dress for Girls,kids' fashion,Kids' Clothing,3.1,7,599.0,1699.0,64.74396703943496
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
United Colors of Benetton Girls Printed Round Neck Top,kids' fashion,Kids' Clothing,5.0,1,489.0,699.0,30.042918454935624
KNITCO Kids Unisex Sweater Vest Acrylic Woolen V-Neck Regular fit (Pack of 3),kids' fashion,Kids' Clothing,4.0,98,749.0,1299.0,42.34026173979984
Nazneen Stretchable Under Hijab Ninja cap (White),kids' fashion,Kids' Clothing,2.2,4,292.0,400.0,27.0
Global Desi Girl Girl's Regular Fit Tunic Shirt,kids' fashion,Kids' Clothing,3.921651871864145,0,821.0,1699.0,51.6774573278399
SVS Boys Cotton Casual Sleeveless Tshirt and Shorts,kids' fashion,Kids' Clothing,3.5,14,339.0,599.0,43.40567612687813
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
Naughty Ninos Girls Blue Denim Jeggings for 5 to 15 Years,kids' fashion,Kids' Clothing,4.2,121,699.0,1699.0,58.85815185403178
Alina Enterprises Cotton Floral Printed Girl's Frocks.,kids' fashion,Kids' Clothing,2.9,5,397.0,1499.0,73.51567711807871
CLAP Baby Pure Cotton Full Sleeves Jhabla Vest Set of 4,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,1296.0,61.49691358024691
Cherokee by Unlimited Girls Dress,kids' fashion,Kids' Clothing,3.5,26,314.0,1499.0,79.0527018012008
"Tiny Tooth Cotton Rompers/Sleep suits/Jumpsuit/Night Suits for Baby Boys & Girls, Infants, New Born",kids' fashion,Kids' Clothing,4.0,1,499.0,599.0,16.69449081803005
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 5},kids' fashion,Kids' Clothing,3.921651871864145,0,1249.0,1299.0,3.849114703618168
Print Holi Tshirt for Kids Tranding Desing Round Neck Matte Tshirts All Aizes,kids' fashion,Kids' Clothing,3.5,144,319.0,899.0,64.51612903225806
Dowin Boys and Girls 100% Cotton Bloomers(Pack of 6),kids' fashion,Kids' Clothing,4.3,128,432.0,432.0,0.0
Cherokee Girl's Synthetic A Knee-Long Dress (CCJBPSS20100N01_Peach_07Y),kids' fashion,Kids' Clothing,4.1,6,314.0,1499.0,79.0527018012008
Speedo Girls Swimwear Solid Swim Capri,kids' fashion,Kids' Clothing,3.8,15,900.0,999.0,9.90990990990991
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1125.0,1175.0,4.25531914893617
RC. ROYAL CLASS Boys & Girls Calf Length Black Solid Cotton School Socks (Pack of 5 Pairs),kids' fashion,Kids' Clothing,4.0,131,340.0,480.0,29.166666666666668
"Fancy Steps Baby White Wings for The Baby, The Texture is Beautiful and The Band is Elastic, The White Wings for a Newborn...",kids' fashion,Kids' Clothing,2.0,1,199.0,399.0,50.125313283208015
POMY & JINNY Girls Solid midi Denim Skirt,kids' fashion,Kids' Clothing,4.5,2,379.0,999.0,62.06206206206206
Pepe Jeans Boy's Paisley Regular fit T-Shirt,kids' fashion,Kids' Clothing,3.9,18,377.0,1199.0,68.55713094245203
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
KCA LOOK LEAN Girls Cycling Shorts| Yoga Shorts |Workout Shorts | Running Shorts for Girls/Tights | Innerwear Shorts | Gir...,kids' fashion,Kids' Clothing,3.0,1,299.0,899.0,66.74082313681868
Kuchipoo Boys 100% Cotton T-Shirt - Combo of 3 (KUC-TSHRT-170),kids' fashion,Kids' Clothing,4.3,36,339.0,1899.0,82.14849921011059
Babymoon Floral Romper with Hairband Photoshoot Props Costume,kids' fashion,Kids' Clothing,5.0,1,597.0,1000.0,40.300000000000004
ELEGANTE UV Protected Mickey Mouse Cateye Kids Sunglasses for Girls (4+ Baby Girls),kids' fashion,Kids' Clothing,4.0,92,299.0,1499.0,80.0533689126084
MERIDA Pure Cotton Cycling Shorts for Girl's & Kids (Pack of 3),kids' fashion,Kids' Clothing,4.2,237,485.0,485.0,0.0
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 4},kids' fashion,Kids' Clothing,3.921651871864145,0,1238.0,1293.0,4.253673627223511
Jockey Boy's Morden,kids' fashion,Kids' Clothing,4.2,190,679.0,779.0,12.836970474967908
KIFAYATI BAZAR Kids Baby Girls Dress Panty Combo Multi Pack of 5,kids' fashion,Kids' Clothing,4.1,8,310.0,699.0,55.65092989985694
BIBA Women's Synthetic Salwar Suit Set,kids' fashion,Kids' Clothing,3.8,52,3509.0,5995.0,41.467889908256886
Rhythm Boys Regular Fit Jogger Track Pants,kids' fashion,Kids' Clothing,4.0,101,799.0,1799.0,55.58643690939411
NEW GEN Boom Boys Full Sleeve Pocket Kurta & Paijama Pant_300_RED Pocket,kids' fashion,Kids' Clothing,3.6,486,252.0,699.0,63.94849785407726
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 5},kids' fashion,Kids' Clothing,3.921651871864145,0,1249.0,1299.0,3.849114703618168
Qiddo Sports Boys' T-Shirt,kids' fashion,Kids' Clothing,3.7,15,630.0,900.0,30.0
Max Boys Printed Full Length Elasticated Joggers,kids' fashion,Kids' Clothing,4.2,6,439.0,549.0,20.036429872495447
B.S. Das Baby Boys and Baby Girls Cartoon Printed Bloomers Multicolor (Pack of -12),kids' fashion,Kids' Clothing,2.9,5,399.0,799.0,50.06257822277848
Glow in Dark Boys Pure Cotton Red Half Sleeve Kids Tshirt for 2 Years to 12 Years,kids' fashion,Kids' Clothing,3.921651871864145,0,499.0,899.0,44.493882091212456
baby wish Birthday gifted to Baby Bodysuits Newborn birthday Romper Half Sleeve Envelope Neck Cute Outfit Halfway be a Wil...,kids' fashion,Kids' Clothing,3.921651871864145,0,449.0,999.0,55.05505505505506
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
MINI KLUB Girls Overalls,kids' fashion,Kids' Clothing,3.921651871864145,0,189.0,899.0,78.9766407119021
MINI KLUB Baby-Girls Knit Bottom,kids' fashion,Kids' Clothing,2.0,1,239.0,399.0,40.100250626566414
BODYCARE Girl's Cotton Slip (Pack of 6),kids' fashion,Kids' Clothing,4.3,115,709.0,780.0,9.102564102564102
Kids Cotton Silk Blend Boys Kurta Pyjama Set (Maroon)_(11-12 Years),kids' fashion,Kids' Clothing,3.0,2,999.0,999.0,0.0
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,649.0,699.0,7.1530758226037205
ambitieux Babies Teddy Baseball Style Cap for Child Baby boy or Girl of Age 3 to 5 Years with Sunshade Summer caps,kids' fashion,Kids' Clothing,4.6,5,399.0,999.0,60.06006006006006
Wish Karo Baby Girl's A-Line Knee Length Frock,kids' fashion,Kids' Clothing,4.3,11,399.0,2999.0,86.69556518839613
VIRANI FASHION Boy's and Girl's Hosiery Cotton Printed Full Sleeve Sweatshirt T-shirt With Track Pant Clothing Set,kids' fashion,Kids' Clothing,3.921651871864145,0,699.0,999.0,30.03003003003003
"Peter Jones Cat-eye Anti Glare Reading Glasses for Men Women, Computer Readers UV 400 Customise Prescription (AG030)",kids' fashion,Kids' Clothing,3.8,657,403.0,1299.0,68.97613548883757
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 3},kids' fashion,Kids' Clothing,3.921651871864145,0,949.0,999.0,5.005005005005005
FAIQA Thermal Wear Top Pajama for Boys Girls Kids Baby (Pack of 2),kids' fashion,Kids' Clothing,3.6,136,649.0,1199.0,45.87155963302752
Speedo Girls Wavespray Legsuit,kids' fashion,Kids' Clothing,5.0,1,1129.0,1129.0,0.0
KETKAR Combo of Girls Cotton Bloomer & Sleeveless Camisole | Inner Wear | Printed Baby I Short Pants I Girls Vest | Toddle...,kids' fashion,Kids' Clothing,3.9,8,699.0,799.0,12.51564455569462
AMNOUR Boys Cotton Solid Track Pants Pack of 2,kids' fashion,Kids' Clothing,3.921651871864145,0,449.0,898.0,50.0
GOODWAY Boys Pack of 5 Theme Did You knowTheme Printed T-Shirts(JB5PCKDYK-1_Multicolor),kids' fashion,Kids' Clothing,4.2,1282,799.0,1745.0,54.212034383954155
2K Kids Girls Ankle Length Leggings 2 Combo Pack for Girls -(2KGAL),kids' fashion,Kids' Clothing,3.921651871864145,0,644.0,959.0,32.846715328467155
IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,3.921651871864145,0,714.0,769.0,7.152145643693109
Kids Girls Dumbo Printed Off White Sweatshirt,kids' fashion,Kids' Clothing,4.8,6,689.0,1499.0,54.03602401601068
SUNSHIELD HOME 1-2 YEARS Baby Boys & Baby Girls Unisex 100% Cotton Printed Panty SORTIS Combo Pack of 12 NK1MP-20,kids' fashion,Kids' Clothing,3.921651871864145,0,289.0,499.0,42.08416833667334
Fashion Dream Girl's Silk Readymade Lehenga Choli Set,kids' fashion,Kids' Clothing,4.1,466,999.0,999.0,0.0
Chromozome Girls Pack of 5 T-Shirts,kids' fashion,Kids' Clothing,4.3,155,999.0,999.0,0.0
United Colors of Benetton Girl's Cotton A-Line Casual Dress,kids' fashion,Kids' Clothing,4.5,56,419.0,1399.0,70.05003573981415
KAYU™ Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 5},kids' fashion,Kids' Clothing,3.921651871864145,0,1249.0,1299.0,3.849114703618168
SYGA 3 Pcs Children Girl Baby Elastic Hairband Princess Wind Bow Flower Headband Suit Baby Headdress Photo Hair Accessorie...,kids' fashion,Kids' Clothing,4.5,7,299.0,699.0,57.224606580829764
Arshia Fashions Girls Top and Jeans Set with Denim Jacket GR499,kids' fashion,Kids' Clothing,3.5,32,949.0,2599.0,63.485956136975766
Hopscotch Baby Boys And Baby Girls Cotton Strip Half Sleeve Short Set In Multi Color For Ages 12-18 Months (-3074914),kids' fashion,Kids' Clothing,3.9,14,534.0,779.0,31.450577663671375
Lux Inferno Baby-Boys Base Layer Set,kids' fashion,Kids' Clothing,4.0,35,667.0,702.0,4.985754985754986
"Cucumber Summer Wear Printed Round Neck Cotton T-Shirt and Strip Design Short Dress for Baby Pack of 1 (Blue, 6-12 Months)...",kids' fashion,Kids' Clothing,3.6,48,499.0,799.0,37.546933667083856
